"agency","Charge_Description_Orig","activityDate","BLOCK_ADDRESS","ZipCode","community","fullAdr","lon","lat"
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","4/25/2015 1:50:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","BURGLARY/UNSPECIFIED","3/7/2015 18:29:00","500  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","500  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2267477,32.7639528
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","2/20/2015 4:30:00","1400  BLOCK THOMAS AVENUE","92109","SAN DIEGO           ","1400  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.2436135,32.7961045
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/25/2015 4:00:00","1700  BLOCK MISSOURI STREET","92109","SAN DIEGO","1700  BLOCK MISSOURI STREET , SAN DIEGO, CA  92109",-117.2401173,32.8039603
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","5/6/2015 2:30:00","4800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2570207,32.8014748
"SAN DIEGO","THEFT","3/5/2015 0:05:00","2600  BLOCK GRAND AVENUE","92109","SAN DIEGO","2600  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2217788,32.8019972
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","5/7/2015 10:00:00","3400  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3400  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2531848,32.7762282
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/23/2014 23:00:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","2/23/2015 21:00:00","3700  BLOCK CROWN POINT DRIVE","92109","SAN DIEGO           ","3700  BLOCK CROWN POINT DRIVE , SAN DIEGO, CA  92109",-117.2330974,32.7878654
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","2/24/2015 15:00:00","1000  BLOCK TURQUOISE STREET","92109","SAN DIEGO           ","1000  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.2555048,32.8094451
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","2/25/2015 15:30:00","2600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","2600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2490581,32.7597994
"SAN DIEGO","PETTY THEFT","3/29/2015 12:10:00","700  BLOCK VENTURA PLACE","92109","SAN DIEGO           ","700  BLOCK VENTURA PLACE , SAN DIEGO, CA  92109",-117.252618,32.772026
"SAN DIEGO","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL","2/25/2015 7:00:00","4500  BLOCK FANUEL STREET","92109","SAN DIEGO           ","4500  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2463806,32.7985701
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","3/13/2015 20:45:00","4100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","4100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2538063,32.7910763
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","3/21/2015 3:00:00","2600  BLOCK GRAND AVENUE","92109","SAN DIEGO","2600  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2217788,32.8019972
"SAN DIEGO","GET CREDIT/ETC OTHERS ID","4/20/2015 13:59:00","1800  BLOCK GRAND AVENUE","92109","SAN DIEGO","1800  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.236597,32.798767
"SAN DIEGO","VANDALISM ($400 OR MORE)","12/13/2014 11:20:00","500  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","500  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2267477,32.7639528
"SAN DIEGO","VANDALISM ($400 OR MORE)","5/3/2015 1:25:00","1500  BLOCK DIAMOND STREET","92109","SAN DIEGO","1500  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2435449,32.8022091
"SAN DIEGO","PETTY THEFT","2/4/2015 15:00:00","1100  BLOCK EMERALD STREET","92109","SAN DIEGO","1100  BLOCK EMERALD STREET , SAN DIEGO, CA  92109",-117.2505734,32.7996842
"SAN DIEGO","EXHIBIT DEADLY WEAPON (OTHER THAN FIREARM)","5/21/2015 0:48:00","700  BLOCK REED AVENUE","92109","SAN DIEGO","700  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.2554188,32.7925303
"SAN DIEGO","POSSESS MARIJUANA/HASHISH FOR SALE","12/10/2014 7:30:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/15/2014 23:42:00","4500  BLOCK CASS STREET","92109","SAN DIEGO","4500  BLOCK CASS STREET , SAN DIEGO, CA  92109",-117.2518461,32.7973616
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/21/2015 21:15:00","4400  BLOCK DAWES STREET","92109","SAN DIEGO","4400  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2494277,32.7957929
"SAN DIEGO","PETTY THEFT","4/26/2015 2:00:00","700  BLOCK GARNET AVENUE","92109","SAN DIEGO","700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2566695,32.7963308
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","12/31/2014 0:30:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","3/24/2015 22:00:00","2900  BLOCK GARNET AVENUE","92109","SAN DIEGO","2900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2177747,32.8064203
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/15/2015 1:00:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","TAMPER WITH AUTO","4/24/2015 2:30:00","4400  BLOCK BOND STREET","92109","SAN DIEGO","4400  BLOCK BOND STREET , SAN DIEGO, CA  92109",-117.2200656,32.8023147
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/3/2015 0:00:00","4700  BLOCK CASS STREET","92109","SAN DIEGO","4700  BLOCK CASS STREET , SAN DIEGO, CA  92109",-117.2527044,32.8001696
"SAN DIEGO","24 HR ALCOHOL BAN IN MISSION/PACIFIC BEACH","5/15/2015 18:35:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","1/20/2015 12:00:00","4500  BLOCK BOND STREET","92109","SAN DIEGO","4500  BLOCK BOND STREET , SAN DIEGO, CA  92109",-117.2206312,32.8041446
"SAN DIEGO","BURGLARY/UNSPECIFIED","3/24/2015 22:00:00","1500  BLOCK MISSOURI STREET","92109","SAN DIEGO","1500  BLOCK MISSOURI STREET , SAN DIEGO, CA  92109",-117.2438267,32.8031295
"SAN DIEGO","LEWD/LASCIVIOUS ACTS - CHILD UNDER 14 YEARS","5/3/2015 1:30:00","3900  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3900  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2381155,32.7906786
"SAN DIEGO","THREATEN CRIME WITH INTENT TO TERRORIZE","5/6/2015 23:00:00","4500  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4500  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2165072,32.8028591
"SAN DIEGO","ROBBERY","3/25/2015 19:00:00","900  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO           ","900  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2494504,32.772135
"SAN DIEGO","CONSUMPTION OR POSSESSION OF OPEN CONTAINER","12/23/2014 7:11:00","1300  BLOCK GARNET AVENUE","92109","SAN DIEGO","1300  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2463657,32.7985843
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","3/28/2015 9:00:00","500  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","500  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2267477,32.7639528
"SAN DIEGO","BURGLARY/UNSPECIFIED","3/9/2015 8:00:00","4500  BLOCK MISSION BAY DRIVE","92109","SAN DIEGO","4500  BLOCK MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2165072,32.8028591
"SAN DIEGO","GET CREDIT/ETC OTHERS ID","12/31/2014 10:20:00","1800  BLOCK GARNET AVENUE","92109","SAN DIEGO","1800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.237152,32.8006145
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","12/13/2014 22:50:00","2600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","2600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2490581,32.7597994
"SAN DIEGO","VANDALISM ($400 OR MORE)","1/31/2015 16:20:00","2600  BLOCK GRAND AVENUE","92109","SAN DIEGO           ","2600  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2217788,32.8019972
"SAN DIEGO","GRAND THEFT/UNSPECIFIED","5/21/2015 22:30:00","3000  BLOCK BUNKER HILL STREET","92109","SAN DIEGO","3000  BLOCK BUNKER HILL STREET , SAN DIEGO, CA  92109",-117.2156166,32.8032539
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/11/2014 2:35:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","IMPERSONATE TO GET MONEY/FELONY","3/24/2015 19:54:00","2300  BLOCK GRAND AVENUE","92109","SAN DIEGO","2300  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.227483,32.8007501
"SAN DIEGO","RAPE","5/22/2015 2:02:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","2/23/2015 14:50:00","1500  BLOCK LA PLAYA AVENUE","92109","SAN DIEGO           ","1500  BLOCK LA PLAYA AVENUE , SAN DIEGO, CA  92109",-117.2393193,32.7883653
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","1/26/2015 7:04:00","1000  BLOCK SANTA CLARA PLACE","92109","SAN DIEGO           ","1000  BLOCK SANTA CLARA PLACE , SAN DIEGO, CA  92109",-117.2498446,32.7829098
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","5/5/2015 21:00:00","3000  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3000  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2525882,32.7676847
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","5/5/2015 22:45:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","BATTERY ON PERSON (M)","1/19/2015 1:05:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","3/30/2015 21:00:00","700  BLOCK OLIVER PLACE","92109","SAN DIEGO           ","700  BLOCK OLIVER PLACE , SAN DIEGO, CA  92109",-117.2551428,32.7922861
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/28/2015 8:00:00","3900  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","3900  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.2407794,32.7899715
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/2/2015 9:00:00","4000  BLOCK SHASTA STREET","92109","SAN DIEGO","4000  BLOCK SHASTA STREET , SAN DIEGO, CA  92109",-117.2358881,32.7929458
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","2/1/2015 7:26:00","700  BLOCK OLIVER AVENUE","92109","SAN DIEGO           ","700  BLOCK OLIVER AVENUE , SAN DIEGO, CA  92109",-117.255391,32.7915909
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","5/4/2015 15:00:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","5/8/2015 22:45:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","GRAND THEFT/UNSPECIFIED","12/28/2014 5:30:00","1500  BLOCK REED AVENUE","92109","SAN DIEGO","1500  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.24151,32.7955633
"SAN DIEGO","ADW WITH FORCE:POSSIBLE GBI","5/22/2015 23:39:00","800  BLOCK HORNBLEND STREET","92109","SAN DIEGO","800  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2551911,32.795672
"SAN DIEGO","VANDALISM (LESS THAN $400)","5/5/2015 9:00:00","1700  BLOCK CHALCEDONY STREET","92109","SAN DIEGO","1700  BLOCK CHALCEDONY STREET , SAN DIEGO, CA  92109",-117.2404076,32.8048775
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/2/2014 23:52:00","3900  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3900  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2381155,32.7906786
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","4/6/2015 9:04:00","2400  BLOCK GRAND AVENUE","92109","SAN DIEGO","2400  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2256284,32.8011788
"SAN DIEGO","USE ANOTHER PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC","1/17/2015 0:00:00","3800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2529324,32.7846264
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/15/2015 5:30:00","1100  BLOCK HORNBLEND STREET","92109","SAN DIEGO","1100  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2497194,32.7968633
"SAN DIEGO","POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","5/9/2015 14:40:00","700  BLOCK LORING STREET","92109","SAN DIEGO","700  BLOCK LORING STREET , SAN DIEGO, CA  92109",-117.2589729,32.8047711
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/14/2014 2:35:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","2/27/2015 13:00:00","1400  BLOCK QUIVIRA ROAD","92109","SAN DIEGO","1400  BLOCK QUIVIRA ROAD , SAN DIEGO, CA  92109",-117.2416477,32.7637526
"SAN DIEGO","BURGLARY/SECOND DEGREE","4/26/2015 22:25:00","1500  BLOCK GARNET AVENUE","92109","SAN DIEGO","1500  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2426938,32.7994037
"SAN DIEGO","ATTEMPT OPERATE VEHICLE W/O OWNER'S CONSENT","1/28/2015 22:28:00","3000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","3000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509508,32.7677697
"SAN DIEGO","MANUFACTURE/SELL/POSSESS DANGEROUS WEAPONS/EXPLOSIVES/ETC","12/4/2014 17:38:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER","12/4/2014 19:51:00","2800  BLOCK GARNET AVENUE","92109","SAN DIEGO","2800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2189187,32.8061828
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/5/2014 1:38:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/5/2014 1:38:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","5/12/2015 18:30:00","3800  BLOCK SHASTA STREET","92109","SAN DIEGO           ","3800  BLOCK SHASTA STREET , SAN DIEGO, CA  92109",-117.234785,32.7893702
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/17/2014 16:47:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","4/5/2015 0:00:00","900  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","900  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2494504,32.772135
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","5/5/2015 0:05:00","2700  BLOCK HORNBLEND STREET","92109","SAN DIEGO","2700  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2203626,32.8033245
"SAN DIEGO","BATTERY ON PERSON ON SCHOOL/HOSPITAL/PARK PROPERTY","3/25/2015 7:30:00","4000  BLOCK INGRAHAM STREET","92109","SAN DIEGO","4000  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2386394,32.7923641
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/4/2015 15:54:00","4000  BLOCK FANUEL STREET","92109","SAN DIEGO","4000  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2443928,32.7913569
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","12/13/2014 1:05:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/29/2014 20:45:00","1700  BLOCK CHALCEDONY STREET","92109","SAN DIEGO","1700  BLOCK CHALCEDONY STREET , SAN DIEGO, CA  92109",-117.2404076,32.8048775
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/14/2015 18:15:00","1200  BLOCK FELSPAR STREET","92109","SAN DIEGO","1200  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2484499,32.7991244
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/29/2014 18:15:00","1900  BLOCK CHALCEDONY STREET","92109","SAN DIEGO","1900  BLOCK CHALCEDONY STREET , SAN DIEGO, CA  92109",-117.2367578,32.8056782
"SAN DIEGO","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL","1/14/2015 21:27:00","3200  BLOCK BAYSIDE WALK","92109","SAN DIEGO           ","3200  BLOCK BAYSIDE WALK , SAN DIEGO, CA  92109",-117.2493902,32.772232
"SAN DIEGO","POSSESS CONTROLLED SUBSTANCE (M)","1/23/2015 10:52:00","4000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2535354,32.7899933
"SAN DIEGO","POSS CONTRL SUB PARAPHERNALIA","1/23/2015 11:07:00","4000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2535354,32.7899933
"SAN DIEGO","POSS CONTRL SUB PARAPHERNALIA","1/23/2015 11:14:00","4000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2535354,32.7899933
"SAN DIEGO","BATTERY ON PERSON","1/27/2015 15:45:00","700  BLOCK REED AVENUE","92109","SAN DIEGO           ","700  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.2554188,32.7925303
"SAN DIEGO","BATTERY ON PERSON","2/5/2015 9:30:00","4000  BLOCK INGRAHAM STREET","92109","SAN DIEGO           ","4000  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2386394,32.7923641
"SAN DIEGO","MINOR POSSESS ALCOHOL","12/19/2014 1:50:00","3900  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3900  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2381155,32.7906786
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","12/17/2014 23:50:00","2600  BLOCK STRANDWAY","92109","SAN DIEGO","2600  BLOCK STRANDWAY , SAN DIEGO, CA  92109",-117.2494542,32.7600784
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","12/18/2014 0:10:00","2600  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","2600  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2508989,32.7602365
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","12/14/2014 8:45:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","PETTY THEFT","1/20/2015 7:30:00","700  BLOCK AGATE STREET","92109","SAN DIEGO","700  BLOCK AGATE STREET , SAN DIEGO, CA  92109",-117.2611945,32.8096538
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/20/2015 20:00:00","3900  BLOCK JEWELL STREET","92109","SAN DIEGO","3900  BLOCK JEWELL STREET , SAN DIEGO, CA  92109",-117.2362349,32.7909655
"SAN DIEGO","BATTERY ON PERSON (M)","3/8/2015 14:15:00","4400  BLOCK CASS STREET","92109","SAN DIEGO","4400  BLOCK CASS STREET , SAN DIEGO, CA  92109",-117.251292,32.7955328
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","5/24/2015 14:05:00","4300  BLOCK EVERTS STREET","92109","SAN DIEGO","4300  BLOCK EVERTS STREET , SAN DIEGO, CA  92109",-117.2473081,32.7952816
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","1/1/2015 0:13:00","4400  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4400  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2549393,32.7947239
"SAN DIEGO","POSS CONTRL SUB PARAPHERNALIA","5/13/2015 7:54:00","400  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO","400  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2240847,32.7614025
"SAN DIEGO","BATTERY ON PERSON (M)","2/22/2015 2:00:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","TAMPER WITH AUTO","3/8/2015 0:10:00","3000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509508,32.7677697
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/28/2014 1:17:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/28/2014 1:20:00","2300  BLOCK GARNET AVENUE","92109","SAN DIEGO","2300  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2280174,32.8026444
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/28/2014 1:58:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","POSSESS SPECIFIED CONTROLLED SUBSTANCE DEVICE/ETC.","12/28/2014 6:50:00","1000  BLOCK SANTA CLARA PLACE","92109","SAN DIEGO","1000  BLOCK SANTA CLARA PLACE , SAN DIEGO, CA  92109",-117.2498446,32.7829098
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","5/24/2015 17:15:00","800  BLOCK GRAND AVENUE","92109","SAN DIEGO","800  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.254867,32.7947702
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","1/30/2015 17:30:00","3800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","3800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2529324,32.7846264
"SAN DIEGO","THEFT","1/11/2015 8:30:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER (F)","5/14/2015 0:43:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/6/2015 1:15:00","1900  BLOCK GRAND AVENUE","92109","SAN DIEGO","1900  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2347766,32.7991835
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","1/6/2015 12:23:00","4900  BLOCK FOOTHILL BOULEVARD","92109","SAN DIEGO","4900  BLOCK FOOTHILL BOULEVARD , SAN DIEGO, CA  92109",-117.2429452,32.8063191
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/28/2015 1:00:00","1200  BLOCK OLIVER AVENUE","92109","SAN DIEGO","1200  BLOCK OLIVER AVENUE , SAN DIEGO, CA  92109",-117.2466899,32.7934243
